1783929385.3953116;left_wheel_steps;2199
1783929386.3935764;left_wheel_steps;0
1783929387.392487;left_wheel_steps;0
1783929388.39241;left_wheel_steps;0
1783929389.3924425;left_wheel_steps;0
1783929390.3924155;left_wheel_steps;0
1783929391.3924391;left_wheel_steps;0
1783929392.392438;left_wheel_steps;0
1783929393.3924737;left_wheel_steps;0
1783929394.39244;left_wheel_steps;0
1783929395.3924706;left_wheel_steps;0
1783929396.392552;left_wheel_steps;0
1783929397.392497;left_wheel_steps;0
1783929398.3924963;left_wheel_steps;0
1783929399.392482;left_wheel_steps;0
1783929400.3924968;left_wheel_steps;0
1783929401.3925788;left_wheel_steps;0
1783929402.3924272;left_wheel_steps;0
1783929403.3925838;left_wheel_steps;0
1783929404.392472;left_wheel_steps;0
1783929405.3924866;left_wheel_steps;0
1783929406.392409;left_wheel_steps;0
1783929407.3924634;left_wheel_steps;0
1783929408.3925092;left_wheel_steps;0
1783929409.3924816;left_wheel_steps;0
1783929410.3924773;left_wheel_steps;0
1783929411.3927555;left_wheel_steps;0
1783929412.3924153;left_wheel_steps;0
1783929413.392353;left_wheel_steps;0
1783929414.392307;left_wheel_steps;0
1783929415.392415;left_wheel_steps;0
1783929416.3924756;left_wheel_steps;0
1783929417.3924465;left_wheel_steps;0
1783929418.3924563;left_wheel_steps;0
1783929419.3924556;left_wheel_steps;0
1783929420.392437;left_wheel_steps;0
1783929421.3924687;left_wheel_steps;0
1783929422.3924365;left_wheel_steps;0
1783929423.3924348;left_wheel_steps;0
1783929424.3923998;left_wheel_steps;0
1783929425.3923986;left_wheel_steps;0
1783929426.3924365;left_wheel_steps;0
1783929427.3924036;left_wheel_steps;0
1783929428.3924198;left_wheel_steps;0
1783929429.392459;left_wheel_steps;0
1783929430.3924174;left_wheel_steps;0
1783929431.3924224;left_wheel_steps;0
1783929432.3925202;left_wheel_steps;0
1783929433.3924716;left_wheel_steps;0
1783929434.392433;left_wheel_steps;0
1783929435.392448;left_wheel_steps;0
1783929436.3923757;left_wheel_steps;0
1783929437.3924184;left_wheel_steps;0
1783929438.3924544;left_wheel_steps;0
1783929439.3924086;left_wheel_steps;0
1783929440.392433;left_wheel_steps;0
1783929441.3924675;left_wheel_steps;0
1783929442.3924596;left_wheel_steps;0
1783929443.392454;left_wheel_steps;0
1783929444.392492;left_wheel_steps;0
1783929445.392393;left_wheel_steps;0
1783929446.3923917;left_wheel_steps;0
1783929447.3925116;left_wheel_steps;0
1783929448.3923776;left_wheel_steps;0
1783929449.3925197;left_wheel_steps;-51
1783929450.392295;left_wheel_steps;-184
1783929451.3925862;left_wheel_steps;-189
1783929452.3927903;left_wheel_steps;-160
1783929453.3925712;left_wheel_steps;25
1783929454.3923304;left_wheel_steps;-11
1783929455.3925264;left_wheel_steps;-37
1783929456.3927424;left_wheel_steps;0
1783929457.392486;left_wheel_steps;-20
1783929458.3923357;left_wheel_steps;-168
1783929459.3928108;left_wheel_steps;-189
1783929460.3923063;left_wheel_steps;-189
1783929461.3925326;left_wheel_steps;-108
1783929462.3927765;left_wheel_steps;0
1783929463.3924706;left_wheel_steps;0
1783929464.3923268;left_wheel_steps;0
1783929465.3925016;left_wheel_steps;0
1783929466.392495;left_wheel_steps;0
1783929467.3925097;left_wheel_steps;0
1783929468.392356;left_wheel_steps;0
1783929469.3925097;left_wheel_steps;0
1783929470.39224;left_wheel_steps;0
1783929471.392372;left_wheel_steps;0
1783929472.3923073;left_wheel_steps;0
1783929473.392495;left_wheel_steps;0
1783929474.3923223;left_wheel_steps;0
1783929475.3925433;left_wheel_steps;0
1783929476.3923678;left_wheel_steps;15
1783929477.392476;left_wheel_steps;34
1783929478.3923995;left_wheel_steps;181
1783929479.3925502;left_wheel_steps;178
1783929480.3923478;left_wheel_steps;181
1783929481.3924775;left_wheel_steps;186
1783929482.392487;left_wheel_steps;75
1783929483.3925054;left_wheel_steps;26
1783929484.392333;left_wheel_steps;8
1783929485.3925846;left_wheel_steps;10
1783929486.3923063;left_wheel_steps;44
1783929487.3924837;left_wheel_steps;87
1783929488.3923607;left_wheel_steps;123
1783929489.392456;left_wheel_steps;53
1783929490.3925178;left_wheel_steps;94
1783929491.392767;left_wheel_steps;166
1783929492.3923278;left_wheel_steps;94
1783929493.3924785;left_wheel_steps;0
1783929494.3924782;left_wheel_steps;0
1783929495.3927743;left_wheel_steps;0
1783929496.392339;left_wheel_steps;0
1783929497.3925292;left_wheel_steps;0
1783929498.3927803;left_wheel_steps;0
1783929499.3924613;left_wheel_steps;0
1783929500.3926752;left_wheel_steps;0
1783929501.3924465;left_wheel_steps;0
1783929502.3923254;left_wheel_steps;0
1783929503.392517;left_wheel_steps;0
1783929504.3921795;left_wheel_steps;0
1783929505.39243;left_wheel_steps;1
